id,Title,Date,CustomerCode,Type,ItemCode,Remarques,"Paire de branche","Branche gauche","Branche droite","Verres présentation","Verres solaires",Face,Tenon,"Vis plaquettes","Vis face","Vis branches",Manchon,Plaquettes,Vis,"Manchon gauche","Manchon droit","Tenon gauche","Tenon droit"
149898,"Utilisateur : 479 - Référence monture : votrimblec1",20181108,C0164071905,"Pièces détachées",votrimblec1,,,1,,,,,,,,,,,,,,,
149899,"Utilisateur : 3249 - Référence monture : foalbrightc5",20181108,C0558908601,"Pièces détachées",foalbrightc5,,,,,,,1,,,,,,,,,,,
149900,"Utilisateur : 1003 - Référence monture : vocurtisc5",20181108,C0296273949,"Pièces détachées",vocurtisc5,"ref porteur : alexis ",,1,1,,,,,,,,,,,,,,
149909,"Utilisateur : 2092 - Référence monture : vocrowc2",20181108,C0438703256,"Pièces détachées",vocrowc2,,,,,,,1,,,,,,,,,,,
149913,"Utilisateur : 2617 - Référence monture : lojoespubc2",20181108,C0477314792,"Pièces détachées",lojoespubc2,,,1,1,,,,,,,,,,,,,,
149914,"Utilisateur : 450 - Référence monture : vobenatarc3",20181108,C0156270965,"Pièces détachées",vobenatarc3,zagorka,,,,,,1,,,,,,,,,,,
149915,"Utilisateur : 2142 - Référence monture : vosatrianic1",20181108,C0442583044,"Pièces détachées",vosatrianic1,"la vis sur la face tourne dans le vide",,,,,,1,,,,,,,,,,,
149916,"Utilisateur : 1323 - Référence monture : logibusc3",20181108,C0321739240,"Pièces détachées",logibusc3,,,,,,,1,,,,,,,,,,,
149919,"Utilisateur : 335 - Référence monture : lonikaiac2",20181108,C0146033195,"Pièces détachées",lonikaiac2,,,,1,,,,,,,,,,,,,,
149932,"Utilisateur : 835 - Référence monture : lonikaiac1",20181108,C0241306232,"Pièces détachées",lonikaiac1,,,1,1,,,,,,,,,,,,,,
149935,"Utilisateur : 1470 - Référence monture : voturunenc1",20181108,C0326653125,"Pièces détachées",voturunenc1,"REF: ANOT Brigitte",,,,,,1,,,,,,,,,,,
149936,"Utilisateur : 991 - Référence monture : voorbisonc5",20181108,C0254810246,"Pièces détachées",voorbisonc5,"CHARNIERE CASSEE",,,,,,1,,,,,,,,,,,
149940,"Utilisateur : 3213 - Référence monture : fospielbergc2",20181108,C0556966512,"Pièces détachées",fospielbergc2,,,,,,,,,,,,,6,,,,,
149941,"Utilisateur : 2256 - Référence monture : votrimblec2",20181108,C0466802635,"Pièces détachées",votrimblec2,chapotier,,,1,,,,,,,,,,,,,,
149946,"Utilisateur : 981 - Référence monture : lohydeparkc4",20181108,C0254482054,"Pièces détachées",lohydeparkc4,,,1,,,,1,,,,,,,,,,,
149947,"Utilisateur : 2834 - Référence monture : lojoespubc2",20181108,C0491167690,"Pièces détachées",lojoespubc2,"référence porteur 721 lequeux",,1,1,,,,,,,,,,,,,,
149957,"Utilisateur : 614 - Référence monture : vohookc3",20181108,C0232544266,"Pièces détachées",vohookc3,"ref lefebvre",,,,,,1,,,,,,,,,,,
149974,"Utilisateur : 1137 - Référence monture : voaufdermaurc1",20181108,C0299474427,"Pièces détachées",voaufdermaurc1,"ref : SYFFERT",,1,1,,,,,,,,,,,,,,
149975,"Utilisateur : 1670 - Référence monture : vomayallc2",20181108,C0380299327,"Pièces détachées",vomayallc2,,,,,,,1,,,,,,,,,,,
149976,"Utilisateur : 3103 - Référence monture : foderekc2",20181108,C0549306223,"Pièces détachées",foderekc2,"RÉFÉRENCE : GODET ",,,,,,1,,,,,,,,,,,
149979,"Utilisateur : 3103 - Référence monture : lohydeparkc2",20181108,C0549306223,"Pièces détachées",lohydeparkc2,"RÉFÉRENCE : FABRE",,,,,,1,,,,,,,,,,,
149980,"Utilisateur : 3223 - Référence monture : foguntherlovec3",20181108,C0557683484,"Pièces détachées",foguntherlovec3,"COMMANDE DES BRANCHES SUITE  PROBLÈME DE PAS DE VIS",,1,1,,,,,,,,,,,,,,
149981,"Utilisateur : 2170 - Référence monture : fopinheadc1",20181108,C0450256472,"Pièces détachées",fopinheadc1,,,,1,,,,,,,,,,,,,,
149982,"Utilisateur : 3915 - Référence monture : fobaelishc3",20181108,C0322313439,"Pièces détachées",fobaelishc3,"REF DIEU",,,,,,1,,,,,,,,,,,
149983,"Utilisateur : 3441 - Référence monture : foguntherlovec2",20181108,C0563726555,"Pièces détachées",foguntherlovec2,"la couleur blanche de la monture devient rouge",,1,1,,,1,,,,,,,,,,,
149984,"Utilisateur : 3441 - Référence monture : foguntherlovec2",20181108,C0563726555,"Pièces détachées",foguntherlovec2,"la couleur blanche des parties métalliques devient rouge ref : NEGRE",,,,,,1,,,,,,,,,,,
149985,"Utilisateur : 3330 - Référence monture : locontinentalc1",20181108,C0561486057,"Pièces détachées",locontinentalc1,"URGENT SVP",,,,,,1,,,,,,,,,,,
149986,"Utilisateur : 803 - Référence monture : vsfarrellc2",20181108,C0240705046,"Pièces détachées",vsfarrellc2,,,1,1,,,,,,,,,,,,,,
149987,"Utilisateur : 1564 - Référence monture : foguntherlovec2",20181108,C0328625183,"Pièces détachées",foguntherlovec2,,,1,,,,,,,,,,,,,,,
149989,"Utilisateur : 3982 - Référence monture : fogrierc3",20181108,C0596531159,"Pièces détachées",fogrierc3,"face oxydée ",,,,,,1,,,,,,,,,,,
149992,"Utilisateur : 1802 - Référence monture : foyubaric1",20181109,C0384760500,"Pièces détachées",foyubaric1,"Probleme de laque",,1,1,,,,,,,,,,,,,,
149995,"Utilisateur : 3690 - Référence monture : vokhanc2",20181109,C0784054834,"Pièces détachées",vokhanc2,,,,,,,1,,,,,,,4,,,1,1
149996,"Utilisateur : 3753 - Référence monture : voauerbachc4",20181109,C0231502408,"Pièces détachées",voauerbachc4,TORCHIO,,1,,,,,,,,,,,,,,,
150004,"Utilisateur : 1436 - Référence monture : volydonc1",20181109,C0325730376,"Pièces détachées",volydonc1,"référence client : ANDRE",,,,,,,,,,,,,,,,,1
150005,"Utilisateur : 1684 - Référence monture : fobaelishc4",20181109,C0380701002,"Pièces détachées",fobaelishc4,"cerclage acetate fele ref porteur ferouli",,,,,,1,,,,,,,,,,,
150009,"Utilisateur : 1409 - Référence monture : vokhanc2",20181109,C0324366991,"Pièces détachées",vokhanc2,,,1,,,,,,,,,,,,,,,
150026,"Utilisateur : 2923 - Référence monture : vomayallc2",20181109,C0493340205,"Pièces détachées",vomayallc2,naulet,,,,,,1,,,,,,,,,,,
150027,"Utilisateur : 3199 - Référence monture : voevansc3",20181109,C0556752716,"Pièces détachées",voevansc3,"Mme hamdouni",,,,,,1,,,,,,,,,,,
150033,"Utilisateur : 1663 - Référence monture : vogouldingc3",20181109,C0361212608,"Pièces détachées",vogouldingc3,duflos,,1,,,,,,,,,,,,,,,
150034,"Utilisateur : 769 - Référence monture : lorockcityc2",20181109,C0240131840,"Pièces détachées",lorockcityc2,"CLIENT / jAUFFRIT",,,,,,1,,,,,,,,,,,
150037,"Utilisateur : 2259 - Référence monture : vscatchingc3",20181109,C0466819999,"Pièces détachées",vscatchingc3,"REF MITHRA",,,,,,1,,,,,,,,,,,
150039,"Utilisateur : 2146 - Référence monture : vogouldingc2",20181109,C0442643624,"Pièces détachées",vogouldingc2,"ref guerroudj",,1,,,,,,,,,,,,,,,
150041,"Utilisateur : 2504 - Référence monture : voheldersc3",20181109,C0474980776,"Pièces détachées",voheldersc3,urgent,,,,,,1,,,,,,,,,,,
150042,"Utilisateur : 1430 - Référence monture : voaugec2",20181109,C0325353580,"Pièces détachées",voaugec2,"ref hausberger",,,,,,1,,,,,,,,,,,
150047,"Utilisateur : 3702 - Référence monture : fosavastanoc3",20181109,C0328206012,"Pièces détachées",fosavastanoc3,,,,,,,1,,,,,,,,,,,
150059,"Utilisateur : 885 - Référence monture : vodohertyc3",20181109,C0243670865,"Pièces détachées",vodohertyc3,"POUR LE STOCK",,,,,,1,,,,,,,,,,,
150068,"Utilisateur : 135 - Référence monture : lojoespubc3",20181109,C0139752130,"Pièces détachées",lojoespubc3,stella,,1,1,,,,,,,,,,,,,,
150069,"Utilisateur : 3631 - Référence monture : logibusc3",20181109,C0494090223,"Pièces détachées",logibusc3,,,,,,,1,,,,,,,,,,,
150106,"Utilisateur : 2438 - Référence monture : voauerbachc5",20181109,C0473891719,"Pièces détachées",voauerbachc5,,,,,,,1,,,,,,,,,,,
150107,"Utilisateur : 1838 - Référence monture : vodohertyc1",20181109,C0385383244,"Pièces détachées",vodohertyc1,"ref FILIPPI",,,,,,1,,,,,,,,,,,
150108,"Utilisateur : 1157 - Référence monture : fokirkc1",20181109,C0299733054,"Pièces détachées",fokirkc1,"merci de m'envoyer une monture complète on ne peut pas resserrer la visse au niveau de la face et de la branche droite la tête de visse est hs. ",,,,,,1,,,,,,,,,,,
150110,"Utilisateur : 2944 - Référence monture : fodeppc1",20181109,C0493651726,"Pièces détachées",fodeppc1,,,1,,,,,,,,,,,,,,,
150111,"Utilisateur : 578 - Référence monture : lojoespubc4",20181109,C0231862968,"Pièces détachées",lojoespubc4,"ref hochet",,1,1,,,,,,,,,,,,,,
150113,"Utilisateur : 1296 - Référence monture : voclaytonc1",20181110,C0321431304,"Pièces détachées",voclaytonc1,,,,,,,1,,,,,,,,,,,
150130,"Utilisateur : 1628 - Référence monture : focaplanc2",20181110,C0344205234,"Pièces détachées",focaplanc2,,,,,,1,,,,,,,,,,,,
150131,"Utilisateur : 373 - Référence monture : vobenatarc1",20181110,C0147214063,"Pièces détachées",vobenatarc1,borg,,,,,,1,,,,,,,,,,,
150136,"Utilisateur : 2994 - Référence monture : vogarrettc1",20181110,C0494461496,"Pièces détachées",vogarrettc1,,,,,,,1,,,,,,,,,,,
150137,"Utilisateur : 2655 - Référence monture : vogarnierc3",20181110,C0477968970,"Pièces détachées",vogarnierc3,"BLANC DENISE",,,,,,1,,,,,,,,,,,
150138,"Utilisateur : 1861 - Référence monture : fojackmanc3",20181110,C0385811284,"Pièces détachées",fojackmanc3,,,,,,,1,,,,,,,,,,,
150140,"Utilisateur : 1322 - Référence monture : vogayec3",20181110,C0321718592,"Pièces détachées",vogayec3,goubet,,1,1,,,,,,,,,,,,,,
150150,"Utilisateur : 584 - Référence monture : voauerbachc4",20181110,C0231949750,"Pièces détachées",voauerbachc4,,,,1,,,,,,,,,,,,,,
150160,"Utilisateur : 2227 - Référence monture : vobeenc1",20181110,C0466321307,"Pièces détachées",vobeenc1,"REF CZIMMERMAN JOSEPH",,,,,,1,,,,,,,,,,,
150164,"Utilisateur : 650 - Référence monture : fokurosawac3",20181110,C0233572575,"Pièces détachées",fokurosawac3,"ref doree",,1,,,,,,,,,,,,,,,
150183,"Utilisateur : 3572 - Référence monture : lobarflyc2",20181110,C0983383848,"Pièces détachées",lobarflyc2,,,,1,,,,,,,,,,,,,,
150192,"Utilisateur : 3107 - Référence monture : voplantc2",20181110,C0549519231,"Pièces détachées",voplantc2,,,1,,,,,,,,,,,,,,,
150193,"Utilisateur : 479 - Référence monture : vobenatarc3",20181110,C0164071905,"Pièces détachées",vobenatarc3,,,,,,,1,,,,,,,,,,,
150212,"Utilisateur : 958 - Référence monture : foaugustinec3",20181110,C0251493483,"Pièces détachées",foaugustinec3,"reference mordelle",,,,,,1,,,,,,,,,,,
150213,"Utilisateur : 958 - Référence monture : iosongbirdsupremec3",20181110,C0251493483,"Pièces détachées",iosongbirdsupremec3,"reference dumoulin",,,1,,,,,,,,,,,,,,
150221,"Utilisateur : 3960 - Référence monture : lonorvac1",20181110,C0478806754,"Pièces détachées",lonorvac1,,,1,,,,,,,,,,,,,,,
150222,"Utilisateur : 438 - Référence monture : votrimblec3",20181110,C0149889181,"Pièces détachées",votrimblec3,adam,,1,1,,,1,,,,,,,,,,,
150230,"Utilisateur : 1106 - Référence monture : vodohertyc2",20181112,C0298860960,"Pièces détachées",vodohertyc2,,,1,,,,,,,,,,,,,,,
150233,"Utilisateur : 2817 - Référence monture : vomayallc1",20181112,,"Pièces détachées",vomayallc1,,,1,1,,,,,,,,,,,,,,
150235,"Utilisateur : 2138 - Référence monture : lotetrisc2",20181112,C0442556880,"Pièces détachées",lotetrisc2,"REF MOUZARINE 148",,1,,,,,,,,,,,,,,,
150236,"Utilisateur : 3055 - Référence monture : vobeenc1",20181112,C0499744126,"Pièces détachées",vobeenc1,"pont cassé au centre . merci cdlt, estelle",,,,,,1,,,,,,,,,,,
150251,"Utilisateur : 3380 - Référence monture : fodallasc2",20181112,C0562144360,"Pièces détachées",fodallasc2,,,,,,,1,,,,,,,,,,,
150253,"Utilisateur : 3380 - Référence monture : fodallasc2",20181112,C0562144360,"Pièces détachées",fodallasc2,"tenons cassés",,,,,,1,,,,,,,,,,,
150261,"Utilisateur : 417 - Référence monture : voheldersc1",20181112,C0148777576,"Pièces détachées",voheldersc1,,,,1,,,1,,,,,,,,,,,
150262,"Utilisateur : 417 - Référence monture : voheldersc1",20181112,C0148777576,"Pièces détachées",voheldersc1,"REFERENCE/ THIRION",,,,,,1,,,,,,,,,,,
150263,"Utilisateur : 417 - Référence monture : voheldersc1",20181112,C0148777576,"Pièces détachées",voheldersc1,,,,1,,,,,,,,,,,,,,
150264,"Utilisateur : 417 - Référence monture : voheldersc1",20181112,C0148777576,"Pièces détachées",voheldersc1,"REF/ THIRION",,,1,,,,,,,,,,,,,,
150265,"Utilisateur : 3035 - Référence monture : fsfonzarellic1",20181112,C0494952541,"Pièces détachées",fsfonzarellic1,"REF BRENAC",,,,,,1,,,,,,,,,,,
150267,"Utilisateur : 2284 - Référence monture : lonikaiac2",20181112,C0467359747,"Pièces détachées",lonikaiac2,"ref sousiss",,,,,,1,,,,,,,,,,,
150268,"Utilisateur : 2284 - Référence monture : voauerbachc5",20181112,C0467359747,"Pièces détachées",voauerbachc5,laetitia,,1,1,,,,,,,,,,,,,,
150269,"Utilisateur : 664 - Référence monture : loesplanadec2",20181112,C0233982141,"Pièces détachées",loesplanadec2,"ref brard",,,,,,1,,,,,,,,,,,
150273,"Utilisateur : 2326 - Référence monture : vohetfieldc3",20181112,C0468100101,"Pièces détachées",vohetfieldc3,,,1,1,,,1,,,,,,,,,,,
150291,"Utilisateur : 3483 - Référence monture : vohagenc1",20181112,C0608607954,"Pièces détachées",vohagenc1,,,,1,,,,,,,,,,,,,,
150295,"Utilisateur : 3166 - Référence monture : loesplanadec3",20181112,C0556026550,"Pièces détachées",loesplanadec3,"reference : BETERMIN",,1,1,,,,,,,,,,,,,,
150298,"Utilisateur : 309 - Référence monture : loburgeramac3",20181112,C0145481676,"Pièces détachées",loburgeramac3,,,1,1,,,1,,,,,,,,,,,
150301,"Utilisateur : 3277 - Référence monture : lotrabendoc2",20181112,C0559502715,"Pièces détachées",lotrabendoc2,"branches fendue après la plaque rivetée odg commande passé debut octobre mais toujours en attente; monture vendue en 12/2016. d'avance merci",,1,1,,,,,,,,,,,,,,
150302,"Utilisateur : 2746 - Référence monture : voorbisonc1",20181112,C0483579099,"Pièces détachées",voorbisonc1,,,,,,,1,,,,,,,,,,,
150303,"Utilisateur : 1463 - Référence monture : vocantatc3",20181112,C0326520588,"Pièces détachées",vocantatc3,,,,,,,1,,,,,,,,,,,
150306,"Utilisateur : 2527 - Référence monture : vomedeirosc1",20181112,C0475412898,"Pièces détachées",vomedeirosc1,"Rivets ont lâché",,1,,,,,,,,,,,,,,,
150307,"Utilisateur : 94 - Référence monture : vovedderc4",20181112,C0134683520,"Pièces détachées",vovedderc4,,,,,,,1,,,,,,,,,,,
150313,"Utilisateur : 715 - Référence monture : fospielbergc2",20181112,C0235911573,"Pièces détachées",fospielbergc2,,,,,,,,,,,,,10,,,,,
150315,"Utilisateur : 2540 - Référence monture : foscotchbritc1",20181112,C0475518025,"Pièces détachées",foscotchbritc1,jourdan,,,,,,1,,,,,,,,,,,
150325,"Utilisateur : 495 - Référence monture : lorockcityc2",20181113,C0164575858,"Pièces détachées",lorockcityc2,"urgent merci",,,1,,,,,,,,,,,,,,
150330,"Utilisateur : 2558 - Référence monture : votrimblec1",20181113,C0475802711,"Pièces détachées",votrimblec1,gourdol,,,1,,,,,,,,,,,,,,
150333,"Utilisateur : 2642 - Référence monture : vomayallc2",20181113,C0477713196,"Pièces détachées",vomayallc2,"monture cassée entre la face et le pont",,,,,,1,,,,,,,,,,,
150335,"Utilisateur : 748 - Référence monture : ioolblueeyesc1",20181113,C0238560159,"Pièces détachées",ioolblueeyesc1,,,1,1,,,,,,,,,,,,,,
150336,"Utilisateur : 745 - Référence monture : vodaltreyc2",20181113,C0238448468,"Pièces détachées",vodaltreyc2,,,1,1,,,,,,,,,,,,,,
150337,"Utilisateur : 1909 - Référence monture : fodallasc1",20181113,C0387257343,"Pièces détachées",fodallasc1,,,,,,,1,,,,,,,,,,,
150338,"Utilisateur : 2841 - Référence monture : logibusc1",20181113,C0491335787,"Pièces détachées",logibusc1,,,,,,,1,,,,,,,,,,,
150339,"Utilisateur : 2841 - Référence monture : logibusc3",20181113,C0491335787,"Pièces détachées",logibusc3,,,,,,,1,,,,,,,,,,,
150340,"Utilisateur : 849 - Référence monture : vosmearc3",20181113,C0241578507,"Pièces détachées",vosmearc3,"Gaillard  6",,,1,,,,,,,,,,,,,,
150341,"Utilisateur : 2262 - Référence monture : vomayallc1",20181113,C0466870764,"Pièces détachées",vomayallc1,"MME DREZ",,,,,,1,,,,,,,,,,,
150342,"Utilisateur : 1539 - Référence monture : vomonaec1",20181113,C0328079354,"Pièces détachées",vomonaec1,,,,,,,1,,,,,,,,,,,
150343,"Utilisateur : 3786 - Référence monture : logibusc3",20181113,C0483361010,"Pièces détachées",logibusc3,buisson,,1,,,,,,,,,,,,,,,
150347,"Utilisateur : 360 - Référence monture : ioolblueeyesc1",20181113,C0146896529,"Pièces détachées",ioolblueeyesc1,"REFERENCE : NOLLA NOLLA",,1,,,,,,,,,,,,,,,
150348,"Utilisateur : 783 - Référence monture : vsbalzaryc2",20181113,C0240274199,"Pièces détachées",vsbalzaryc2,"monture magasin soudure defectueus au tenon droit",,,,,,1,,,,,,,,,,,
150350,"Utilisateur : 2540 - Référence monture : foscotchbritc1",20181113,C0475518025,"Pièces détachées",foscotchbritc1,"jourdan, sous garantie",,,,,,1,,,,,,,,,,,
150351,"Utilisateur : 3483 - Référence monture : vsmidlerc1",20181113,C0608607954,"Pièces détachées",vsmidlerc1,,,,,,,1,,,,,,,,,,,
150356,"Utilisateur : 2591 - Référence monture : fotheronc4",20181113,C0476440334,"Pièces détachées",fotheronc4,,,1,1,,,1,,,,,,,,,,,
150357,"Utilisateur : 3221 - Référence monture : vodohertyc3",20181113,C0557434621,"Pièces détachées",vodohertyc3,"BRANCHE FISSURER REF CHALUPT MAILYS",,1,1,,,,,,,,,,,,,,
150364,"Utilisateur : 2094 - Référence monture : votrimblec1",20181113,C0442017369,"Pièces détachées",votrimblec1,,,1,1,,,,,,,,,,,,,,
150370,"Utilisateur : 231 - Référence monture : lomarqueec1",20181113,C0143312127,"Pièces détachées",lomarqueec1,,,,1,,,,,,,,,,,,,,
150373,"Utilisateur : 89 - Référence monture : vocrowc1",20181113,C0134510395,"Pièces détachées",vocrowc1,,,,,,,1,,,,,,,,,,,
150382,"Utilisateur : 1178 - Référence monture : logibusc3",20181113,C0299962263,"Pièces détachées",logibusc3,"monture neuve.branche déjà fendue",,1,,,,,,,,,,,,,,,
150383,"Utilisateur : 1141 - Référence monture : foabernathyc3",20181113,C0299551849,"Pièces détachées",foabernathyc3,,,1,1,,,1,,,,,,,,,,,
150384,"Utilisateur : 3711 - Référence monture : fogrimesc1",20181113,C0437220247,"Pièces détachées",fogrimesc1,"+ visserie merci",,1,,,,,,,,,,,,,,,
150385,"Utilisateur : 1088 - Référence monture : lojoespubc2",20181113,C0298467819,"Pièces détachées",lojoespubc2,,,1,1,,,,,,,,,,,,,,
150386,"Utilisateur : 1088 - Référence monture : foalbrightc2",20181113,C0298467819,"Pièces détachées",foalbrightc2,,,,,,,1,,,,,,,,,,,
150393,"Utilisateur : 2120 - Référence monture : voalekhinac1",20181113,C0442242167,"Pièces détachées",voalekhinac1,,,,,,,1,,,,,,,,,,,
150394,"Utilisateur : 3339 - Référence monture : fofreemanc2",20181113,C0561569485,"Pièces détachées",fofreemanc2,,,,,,,1,,,,,,,,,,,
150401,"Utilisateur : 946 - Référence monture : voosbournec4",20181113,C0251291540,"Pièces détachées",voosbournec4,"laque écaillée, monture complète svp",,01,1,,,1,,,,,,,,,,,
150411,"Utilisateur : 3785 - Référence monture : lojoespubc4",20181113,c0472764394,"Pièces détachées",lojoespubc4,,,1,1,,,,,,,,,,,,,,
150412,"Utilisateur : 773 - Référence monture : vorusickac3",20181113,C0240178910,"Pièces détachées",vorusickac3,,,1,,,,,,,,,,,,,,,
150413,"Utilisateur : 3297 - Référence monture : foradcliffec1",20181113,C0561048004,"Pièces détachées",foradcliffec1,,,,,,,1,,,,,,,,,,,
150414,"Utilisateur : 72 - Référence monture : logibusc3",20181113,C0130881278,"Pièces détachées",logibusc3,,,,,,,1,,,,,,,,,,,
150424,"Utilisateur : 72 - Référence monture : vobakerc4",20181113,C0130881278,"Pièces détachées",vobakerc4,"ref sav : champeau",,,,,,1,,,,,,1,1,,,,
150434,"Utilisateur : 2964 - Référence monture : logibusc2",20181113,C0494066737,"Pièces détachées",logibusc2,"REF LARRAT N'GUYEN",,,,,,1,,,,,,,,,,,
150435,"Utilisateur : 3827 - Référence monture : fobaelishc1",20181113,C0241420033,"Pièces détachées",fobaelishc1,,,,,,,1,,,,,,,,,,,
150442,"Utilisateur : 2734 - Référence monture : vokeelyc2",20181113,C0479335115,"Pièces détachées",vokeelyc2,,,1,,,,,,,,,,,,,,,
150443,"Utilisateur : 923 - Référence monture : vostipec3",20181113,C0248580282,"Pièces détachées",vostipec3,,,,1,,,,,,,,,,,,,,
150444,"Utilisateur : 2952 - Référence monture : votrimblec1",20181114,C0493804124,"Pièces détachées",votrimblec1,"defaut soudure",,1,,,,,,,,,,,,,,,
150448,"Utilisateur : 3106 - Référence monture : lorockcityc1",20181114,C0549419090,"Pièces détachées",lorockcityc1,serre,,1,1,,,,,,,,,,,,,,
150451,"Utilisateur : 2410 - Référence monture : lobushbashc3",20181114,C0473155759,"Pièces détachées",lobushbashc3,DEVEUVE,,1,1,,,,,,,,,,,,,,
150453,"Utilisateur : 829 - Référence monture : lolastralc1",20181114,C0240966363,"Pièces détachées",lolastralc1,HAYS,,,,,,1,,,,,,,,,,,
150454,"Utilisateur : 1523 - Référence monture : lochabadac2",20181114,C0327814229,"Pièces détachées",lochabadac2,,,1,1,,,,,,,,,,,,,,
150467,"Utilisateur : 1490 - Référence monture : vohookc3",20181114,C0327314329,"Pièces détachées",vohookc3,,,1,,,,,,,,,,,,,,,
150469,"Utilisateur : 3550 - Référence monture : lorockcityc3",20181114,C0980362785,"Pièces détachées",lorockcityc3,,,,,,1,,,,,,,,,,,,
150471,"Utilisateur : 2149 - Référence monture : voplantc1",20181114,C0442700255,"Pièces détachées",voplantc1,"1 BRANCHE en SAV .REF: ORDIONI MERCI",,,1,,,,,,,,,,,,,,
150473,"Utilisateur : 2823 - Référence monture : vokeelyc3",20181114,C0490940322,"Pièces détachées",vokeelyc3,"ref OLIVER",,,,,,1,,,,,,,,,,,
150483,"Utilisateur : 437 - Référence monture : forentonc1",20181114,C0149800979,"Pièces détachées",forentonc1,"ref PERRON",,,,,,1,,,,,,,,,,,
150494,"Utilisateur : 3535 - Référence monture : lsfleecec1",20181114,C0966954325,"Pièces détachées",lsfleecec1,,,,,,,1,,,,,,,,,,,
150500,"Utilisateur : 845 - Référence monture : loburgeramac2",20181114,C0241513204,"Pièces détachées",loburgeramac2,,,1,,,,,,,,,,,,,,,
150501,"Utilisateur : 3961 - Référence monture : voturunenc1",20181114,C0478846730,"Pièces détachées",voturunenc1,,,,,,,1,,,,,,,,,,,
150503,"Utilisateur : 908 - Référence monture : lojoespubc2",20181114,C0247507844,"Pièces détachées",lojoespubc2,"REF COTILLON",,,1,,,,,,,,,,,,,,
150512,"Utilisateur : 578 - Référence monture : lorockcityc2",20181114,C0231862968,"Pièces détachées",lorockcityc2,"branche gauche svp",,,,,,1,,,,,,,,,,,
150513,"Utilisateur : 985 - Référence monture : lojoespubc2",20181114,C0254774255,"Pièces détachées",lojoespubc2,,,,,,,1,,,,,,,,,,,
150515,"Utilisateur : 403 - Référence monture : voauerbachc6",20181114,C0148284885,"Pièces détachées",voauerbachc6,,,,1,,,,,,,,,,,,,,
150517,"Utilisateur : 492 - Référence monture : logibusc2",20181114,C0164408489,"Pièces détachées",logibusc2,,,,,,,1,,,,,,,,,,,
150519,"Utilisateur : 2823 - Référence monture : vomayallc1",20181114,C0490940322,"Pièces détachées",vomayallc1,"dépanné cliente avec monture du magasin   ref: magasin ",,,,,,1,,,,,,,,,,,
150522,"Utilisateur : 3202 - Référence monture : lonikaiac1",20181114,C0556812619,"Pièces détachées",lonikaiac1,,,1,,,,,,,,,,,,,,,
150535,"Utilisateur : 606 - Référence monture : vocantatc3",20181114,C0232430654,"Pièces détachées",vocantatc3,"REF GOURRET URGENT MERCI",,,,,,1,,,,,,,,,,,
150555,"Utilisateur : 3640 - Référence monture : lorockcityc3",20181114,C0247602330,"Pièces détachées",lorockcityc3,"taille 46",,1,,,,,,,,,,,,,,,
150556,"Utilisateur : 1296 - Référence monture : vohannac1",20181114,C0321431304,"Pièces détachées",vohannac1,vion,,,,,,1,,,,,,,,,,,
150560,"Utilisateur : 373 - Référence monture : vobenatarc1",20181114,C0147214063,"Pièces détachées",vobenatarc1,"Une manipulation, et la face se casse au niveau des tempes. Est-ce normal... ?   Ref : BORG ",,,,,,1,,,,,,,,,,,
150573,"Utilisateur : 3873 - Référence monture : fosavastanoc1",20181115,C0476381921,"Pièces détachées",fosavastanoc1,"casse au niveau du nez ref porteur jemenez 126",,1,,,,1,,,,,,,,,,,
150592,"Utilisateur : 360 - Référence monture : vocrowc3",20181115,C0146896529,"Pièces détachées",vocrowc3,,,,,,,1,,,,,,,,,,,
150593,"Utilisateur : 3080 - Référence monture : vomayallc1",20181115,C0546055800,"Pièces détachées",vomayallc1,"ref BARBIEZ",,,,,,1,,,,,,,,,,,
150600,"Utilisateur : 3091 - Référence monture : voauerbachc6",20181115,C0546677036,"Pièces détachées",voauerbachc6,,,1,,,,,,,,,,,,,,,
150601,"Utilisateur : 1882 - Référence monture : loshelterc1",20181115,C0386551723,"Pièces détachées",loshelterc1,"ref client GAZANI",,1,,,,,,,,,,,,,,,
150608,"Utilisateur : 726 - Référence monture : foscotchbritc1",20181115,C0237421469,"Pièces détachées",foscotchbritc1,"net de castro",,,,,,1,,,,,,,,,,,
150613,"Utilisateur : 3263 - Référence monture : voblackc1",20181115,C0559257801,"Pièces détachées",voblackc1,,,1,1,,,,,,,,,,,,,,
150614,"Utilisateur : 1081 - Référence monture : vogayec5",20181115,C0298290679,"Pièces détachées",vogayec5,"pour mme penoignon nadia ( st martin) merci. ",,1,,,,,,,,,,,,,,,
150615,"Utilisateur : 3380 - Référence monture : fohathawayc1",20181115,C0562144360,"Pièces détachées",fohathawayc1,GALIANO,,,,,,,,,,,,6,,,,,
150634,"Utilisateur : 1296 - Référence monture : fotheronc1",20181115,C0321431304,"Pièces détachées",fotheronc1,jocelyne,,,,,,1,,,,,,,,,,,
150638,"Utilisateur : 741 - Référence monture : vokeelyc3",20181115,C0238346140,"Pièces détachées",vokeelyc3,"Branche 'déshoutée"" de la face. ref papin Merci",,,,,,1,,,,,,,,,,,
150648,"Utilisateur : 3719 - Référence monture : vsmiltonc3",20181115,C0596559830,"Pièces détachées",vsmiltonc3,"reference Stock   cdt",,,,,,,,,,,,,,,,1,
